pid_l,pid_r
809011320170157,805010720170373
809112720150070,819030320150135
809112720150071,819030320150136
809132520200193,816091320200113
813210720170458,813210120171349
817031720190029,817031720190202
809111720200174,817091720200057
809090720180086,711072120181907
809031120190197,809112520190139
809031120190197,711034520191125
809092720190092,807030720190101
701250720170968,221054120170167
701402120160547,411132520160044
701402220150770,503090520150343
701150520160132,809031320160190
107170720210006,107170720200038
107133720210098,103132920210446
821050920190238,821050920190231
103151920220049,405151720220044
103194120220061,411072920220058
803071720170100,815130420170359
803012320200126,803012320200090
803030320190359,809110720190047
803210720200228,805070920200286
803111120200286,803111120200050
503291720200040,503291720200008
603110620200066,603110620200086
713132720190065,605250320190067
713100120190413,819150520190063
819011920150090,711081120151056
819032120180069,815014120180152
713013320160275,607150120160093
713015420171925,403250720170176
713103920190332,707051020190158
819032520160013,816052520160007
713170920170921,605190120170179
713131320160217,701231920160485
713012320161957,713012720160979
713011119150001,807170520150206
713013520150413,705040320150285
713014520170610,816020920170225
713131920180374,803112520180105
713012920170380,711071120174046
713012920170380,817090520170159
603012320160272,809050520160064
401214320160368,711072120160733
111071720150041,711071120150942
115132720190113,809080520190183
10123492016101909,107211720160014
101082320160212,711010520160113
401014920190124,117050120190077
401212520210056,221012220210245
401497720190257,401497320190102
401515520190115,813211120190374
401413320190066,117133520190234
107013520180023,117111320180027
401195320170080,101130720170393
401533920210245,101130920210213
401332920220065,601051120220029
801250720160125,803012520160248
801152120220057,715150720220075
801151120220057,701351320220079
801172320170363,111053920170164
217182920210076,217182920210143
106054520220083,405192120220054
811160220180224,807113120180215
101416320220038,103172320220046
101412120210194,221092920210069
101073520210460,403235520210129
711012120170286,707111220170221
711080520172985,403173720170220
711080120210905,401330920210087
711080520162263,713101720160285
711100420220163,505170920220069
711012120180464,809051520180195
511012320150213,10101192015103204
511070720170072,709171520170620
511082120180030,605014320180247
809111920200060,809111920200197
813030120190138,711034520170804
813030120190138,809051320170143
711071120180579,819032320180002
711071120173432,809133520170120
711100620170102,711100620170074
711071120190154,819030120190133
711071120193181,809112320190202
103111320220085,211011120220048
103111320220085,101111920220061
407071120220111,221092320220036
407031520220033,817090920220018
407140820220002,103113320220002
713104720182475,813071220180142
713012720170369,707052920170242
713015520160915,705070920160223
713010520200097,823030120200189
713103920170201,221170920170181
713071320170639,823111520170301
713010720150093,606210120150124
803051120170045,713032520170259
803050120150011,717090120150382
803050120150011,411091120150021
803210520180244,809030920180083
803211320160060,701401920161334
809010120170172,815014120172464
505211720150081,701253120150280
505152520170130,411010920170374
505212320160236,701170320060005
813250520190083,815111120190169
505152520190174,505152520190049
505152520190174,607151120190016
505093320200091,605013120200086
803191120170096,701371920170556
803090120190044,501031520190059
603112120200026,713015420200722
101130520170560,401233520170115
805190320200298,711081120200945
713050920200066,713050920200196
409132720220038,503090120220041
409091120220057,701402420220395
409113720210136,809110320210147
701190320210142,701190320210125
409030620220044,711080120220614
503173520170187,503173520170066
603030520210045,701332720210078
603031720180016,711054920180373
405174320210078,405172720210044
505171720210131,607012320210134
819112520180003,807172720180084
819010320140203,815011520140054
803030320180625,815014120180831
803030320180625,803030320180710
803172520180308,707053120180028
803111120170158,821090120170278
803012020170172,715111320170084
803150120190043,713110820190026
803191720160104,815650320160015
803110720200360,815030420200243
803090920180246,701393720181028
803212320220084,701231120220234
803220320180158,715011120180303
803220620180146,713104720182247
603240220170434,817160420170024
713013520210081,805051920210001
713070120160206,823050320160362
711030120181127,809133520180042
819011520220077,816020920220081
819030720170204,815072320170196
205010320210233,205010520210393
701171920160733,821070320160026
405030720180055,511020120180519
411052120210051,201010520210039
401514120180294,711071120183553
807070520160247,805072220160064
807133720170050,711080520172863
807131520190143,803152320190307
807170520150206,713011119150001
807171320160132,701402020160734
807134120190118,803151520190071
819151020180242,819151020180240
701290320160059,809082720160206
407132720210042,605170120210048
409090320220047,501120520220237
601131320160140,717011920160358
301180220200080,205110320200048
805052120150110,807012120150117
805111720160461,809030320160086
717090920210157,817052120210210
607011520160449,405133320160095
607132120190326,715012520190267
607011120150235,403333820150043
607011120150235,607012120150036
607150920180203,607151020180099
607032020200191,101431520200281
607050220190191,403132920190122
607152920150011,711050520150286
607151020220054,819011520220073
107013920200385,101131120200572
821050520180141,807072720180108
821090920180087,605151320180248
821050920150152,715090220150267
821031920190405,813091320190442
821050320170192,821010920170067
821070320160363,815010920160218
106091920180033,113093320180020
106080120190058,101080920190111
701231920150736,409132520150025
701371120160192,821031520160054
817091320220036,817091320220007
817091120190095,813250720190192
817130720180139,823100320180322
817130620190060,711071120191116
817030720190186,701401820190668
817070820180003,711034520180147
817031720190247,817031720190140
817031720190263,817031720190196
817110520190163,817110520190114
817112420180115,711071120184464
817010120170236,817010120170204
817050920160178,607190520160060
817150720190041,813111420190048
817052320200161,813041320200090
817052120150198,711072920150500
817111120160165,509050320160030
701393320160104,805071720160010
407030520160013,713104720161785
701370520150328,715091320150011
701110720160057,813010920160365
701171320150184,401515320150108
701171520150040,801031920150002
701310920150065,817130320150141
701392320171666,713121920170039
701392920151232,701393320150590
405121520190163,711070920191709
113093920190102,503151520190161
409073120210024,605150120210089
805110120160263,711071120162688
805091120210101,803220120210257
805010820150335,805010920150426
805190520190475,803090120190268
805190520210166,807073920210066
805071320180319,813211120180156
805151320200082,803010120200117
805051120180067,813010920180177
805010920160108,816020320160035
805110120160141,823140920160011
805191320190106,815012720190345
805111120160265,807113720160041
805151520170208,815053720170309
717111920150086,701410920150392
606211520190022,605030320190089
803111320200009,805171320200073
607032020160112,603010120160178
607032020160112,701251920160709
607131320210215,225031720210237
607190320170068,607190320170006
607131120190113,717012420190165
607212120200078,711070720201136
717012120150774,813170520150156
717072320190198,711071120192132
717072320190198,403232320190256
717090720210407,709031120210263
717071720220147,709070720220098
717122420220243,403178120220059
813091120180175,813091120180305
